i,j,prediction
894,37,0.002021057640075129
894,38,4.092693610163712e-13
894,39,0.04916288776807751
895,0,0.031270004199222386
895,1,0.01508052304939116
895,2,0.010583350100183738
895,3,0.03657478041282621
895,4,1.1398691406536862e-06
895,5,0.03634832060825897
895,6,0.14023375257115564
895,7,0.015666803660507368
895,8,0.0006268126056951476
895,9,0.002031054478209142
895,10,0.0027117284614937075
895,11,2.7620282515906188e-08
895,12,0.0017254399619942558
895,13,0.0536139917990715
895,14,0.06351686478342425
895,15,0.052901300783595305
895,16,0.04971427875639217
895,17,4.4269553546710455e-05
895,18,1.44645491849728e-06
895,19,6.383822907125798e-07
895,20,1.8215585072485828e-11
895,21,0.0356218739719356
895,22,7.438411188965504e-07
895,23,2.120248848369295e-08
895,24,1.9498599456378788e-05
895,25,0.005457243872434762
895,26,4.9128310735464207e-26
895,27,1.439717675965874e-16
895,28,0.025252574763756457
895,29,0.0009903239074822577
895,30,0.0634171377294717
895,31,2.555347029891416e-10
895,32,6.189690300359594e-06
895,33,0.005062866948329687
895,34,0.016493747875785003
895,35,2.5236217594526417e-07
895,36,0.002864296161752334
895,37,0.02885428377460529
895,38,0.0622980908018694
895,39,0.042777799695800436
896,0,0.00026604792494455947
896,1,0.07462253340173236
896,2,0.07103351246592514
896,3,0.06964354311900034
896,4,3.047417047484254e-09
896,5,0.0007392540500776836
896,6,0.010306282339939599
896,7,0.060041294505699144
896,8,0.00044923375850069113
896,9,0.0002630729252403976
896,10,0.03016426861544175
896,11,0.015779306874367065
896,12,4.843823042649765e-08
896,13,0.02185913522160511
896,14,0.009382160177328644
896,15,0.023504129673485807
896,16,0.011788105909690478
896,17,0.00022684330442317187
896,18,0.0012341695926608553
896,19,8.36072747725826e-06
896,20,0.0010366475978350353
896,21,2.1711663432667334e-09
896,22,2.6849583056489135e-11
896,23,1.7463339433086383e-07
896,24,0.0021928898114798377
896,25,0.0005034062728305075
896,26,0.00016443682688195937
896,27,9.55194837891401e-05
896,28,0.011747798450762613
896,29,0.0012839074885610292
896,30,0.0208655768753498
896,31,3.892519513112618e-07
896,32,0.026809758090576764
896,33,0.0029535868009169753
896,34,0.019462523228589323
896,35,0.03457578632755561
896,36,0.00850551091217874
896,37,7.893715355524866e-13
896,38,0.0008800372810764566
896,39,0.09130103369090546
897,0,0.007224526392864732
897,1,0.05254069081556973
897,2,0.0064907044995738865
897,3,0.00030969156474605766
897,4,4.874113573776699e-13
897,5,0.06664636400354547
897,6,0.134182564706134
897,7,0.08537921204779027
897,8,0.030339642958771926
897,9,0.012611104842712875
897,10,0.018443553428047297
897,11,0.10380460752898324
897,12,0.018318406723020975
897,13,6.47915418251788e-08
897,14,0.0004530065158988827
897,15,0.02032843959020102
897,16,3.640797464020399e-05
897,17,0.026948351463581825
897,18,0.014158967319761302
897,19,1.3708136618761371e-05
897,20,0.02222402919831875
897,21,0.00044577985647279757
897,22,9.557054078684664e-14
897,23,8.414018644282835e-07
897,24,0.006789298217549749
897,25,0.0012366079158668886
897,26,2.571273517642092e-06
897,27,0.022716603200128638
897,28,0.0006224474861195625
897,29,0.0038721521396298153
897,30,0.03856294536130598
897,31,0.03654542890052126
897,32,0.022407366474455914
897,33,0.017852820382434433
897,34,0.005896303243641634
897,35,6.331278255850587e-15
897,36,0.011252584847483024
897,37,4.122310813145185e-12
897,38,0.050544884220627403
897,39,0.0012346659567498061
898,0,0.004216315083921078
898,1,0.08971450809730092
898,2,0.03881657789088305
898,3,0.03766119938361092
898,4,0.0002768646941386324
898,5,0.0041840555953927185
898,6,0.15586500811310605
898,7,0.049158151843054214
898,8,0.005487153504413756
898,9,7.402701553472997e-05
898,10,0.0011574892173657693
898,11,0.036841430147110214
898,12,0.00024339248012676258
898,13,3.927224271201196e-05
898,14,0.00013959042738334238
898,15,0.06877776694169965
898,16,0.05194400186600886
898,17,0.003077098682091112
898,18,3.1808048440255824e-07
898,19,1.3037713759580491e-24
898,20,4.441360759041636e-25
898,21,0.0012359445111313075
898,22,0.008152929322304424
898,23,2.872548847961836e-24
898,24,9.479798363350587e-05
898,25,2.0860291040197066e-05
898,26,4.850665443908073e-26
898,27,0.01429149966809095
898,28,0.030431578593739284
898,29,1.4456487988963304e-06
898,30,0.058213411314809
898,31,9.76991679377402e-12
898,32,0.021955192249967222
898,33,0.0027355093658722536
898,34,0.009618500401486957
898,35,0.00013347283597220852
898,36,1.200934855484033e-27
898,37,0.004331810276495646
898,38,0.00507830613665972
898,39,0.0005391306924035435
899,0,0.0009275702077856215
899,1,0.019652581969917354
899,2,0.012498065695053922
899,3,0.00014983128235966585
899,4,0.04643597821868627
899,5,0.0798412494892664
899,6,0.13657089886607757
899,7,0.0003467316553088124
899,8,0.06574102946462534
899,9,0.0031158551846344577
899,10,0.015351304212400262
899,11,0.0015179025587355624
899,12,2.0774698602893657e-11
899,13,0.0007081324210483857
899,14,0.007176269815795979
899,15,0.0015493740728429832
899,16,7.778896237843092e-05
899,17,1.6760478758916425e-05
899,18,1.3420081406342718e-08
899,19,9.037758456660166e-05
899,20,3.071668467806961e-08
899,21,0.03294694345592354
899,22,2.6618275988992595e-11
899,23,2.8337411438156433e-07
899,24,0.07647249059813759
899,25,0.00252383106771727
899,26,0.01729666952332537
899,27,6.699972698831901e-12
899,28,0.0008725421898859928
899,29,0.01176285456262779
899,30,0.09325247215495311
899,31,4.042980688064034e-11
899,32,0.0818468988151735
899,33,0.014749833864597795
899,34,0.010418903291144116
899,35,4.880876506243984e-08
899,36,5.343816447038856e-09
899,37,3.4303683855195855e-14
899,38,1.982746316278422e-05
899,39,0.03158885442509189
900,0,0.12391613366167913
900,1,0.048203544709927486
900,2,0.006301513039282206
900,3,0.057813931761363194
900,4,4.2214417425079417e-07
900,5,0.010163525946428342
900,6,0.11785265884210742
900,7,0.023252301965313627
900,8,0.00420496952003697
900,9,0.00018759848054083483
900,10,0.00014357163069661136
900,11,0.0011822941161418728
900,12,2.425643171131102e-06
900,13,0.004272877842837995
900,14,0.019481863953538583
900,15,0.008370993944473791
900,16,2.9854389263443996e-10
900,17,0.027583615407590703
900,18,0.005157844169940646
900,19,1.0995858209573114e-08
900,20,0.0025353355576456936
900,21,6.517834504556676e-05
900,22,1.8944285481354578e-06
900,23,3.331448387287179e-11
900,24,3.373763174535494e-05
900,25,1.1329815647757452e-05
900,26,7.732825158592235e-30
900,27,0.012724680654635157
900,28,0.0030017756330475934
900,29,5.810308417495059e-07
900,30,0.13478537940595994
900,31,7.633128402363832e-19
900,32,0.0008793631830255172
900,33,0.006535125070104719
900,34,0.02469090004404545
900,35,9.569925408775933e-11
900,36,3.8977690559318435e-18
900,37,1.856513504308113e-07
900,38,5.976186855863219e-07
900,39,0.0035344657318427237
901,0,0.052251453256578435
901,1,0.05505163202703599
901,2,0.008199159777909654
901,3,0.010236820479469918
901,4,1.2334480853975045e-09
901,5,0.03584484956242893
901,6,0.10961018595041426
901,7,0.035337167283059495
901,8,0.022729563086014593
901,9,0.00017639773140957682
901,10,2.8100039595875097e-05
901,11,0.0001718340360807094
901,12,0.00013777678607444966
901,13,0.000636470153988045
901,14,3.052679292227398e-05
901,15,0.005801214449077236
901,16,0.0665477922637152
901,17,8.47780606578461e-08
901,18,0.010085100913397461
901,19,3.900211874886123e-09
901,20,0.0012923291054108101
901,21,0.0011055798505977162
901,22,0.0010429397768655785
901,23,0.0011824909256897556
901,24,4.620731230012532e-05
901,25,1.2955888355554807e-37
901,26,4.997705474707801e-05
901,27,7.953301835949149e-11
901,28,0.0022693107984091457
901,29,0.011281755497001583
901,30,0.010681853694606409
901,31,1.2135124026791896e-10
901,32,0.0015868727981713517
901,33,0.004985743106468789
901,34,0.0636759308649292
901,35,0.007477308961730445
901,36,2.818696486544723e-23
901,37,1.6929933187259442e-08
901,38,4.84593042618926e-15
901,39,0.04514975239094593
902,0,0.021844874379936156
902,1,0.042252416019127194
902,2,0.00015047811401040342
902,3,0.015468272500864716
902,4,0.005563111051317693
902,5,0.04425222133674129
902,6,0.19609786040431237
902,7,0.0011262699985412946
902,8,0.02262936705366488
902,9,0.005855169603202652
902,10,0.00023658593486784445
902,11,0.005764997399758637
902,12,2.0048044157431914e-05
902,13,0.008288579536254073
902,14,0.022471224131186695
902,15,0.007776868889794012
902,16,0.0048965615946322824
902,17,0.011675869578230526
902,18,0.0028397732123594806
902,19,2.3933119466699255e-06
902,20,2.4905462288050825e-12
902,21,0.001170571192653172
902,22,5.15336450086541e-15
902,23,2.115980507106979e-05
902,24,0.023387175109033632
902,25,7.530764724428744e-11
902,26,4.782678316306438e-08
902,27,1.5203965395284807e-11
902,28,7.385576489389464e-10
902,29,0.03811972201866527
902,30,0.09356686331341449
902,31,1.4794464545153127e-05
902,32,0.04643086268704296
902,33,0.0726634787809664
902,34,0.012759079318365535
902,35,6.641071943657835e-20
902,36,5.135596601569014e-33
902,37,1.4173305958343347e-14
902,38,0.002930208337554221
902,39,0.011124783029282543
903,0,0.03221684856563065
903,1,0.0028287391651570896
903,2,0.0011904577330900553
903,3,0.0028876214118669086
903,4,0.00024854211188419704
903,5,0.011166938427860288
903,6,0.14198579323239965
903,7,0.02153572132915945
903,8,0.0014647328911601273
903,9,0.03620944408980196
903,10,0.0027253027877527495
903,11,6.740376348854883e-11
903,12,0.021263765361175108
903,13,0.0006880671149746908
903,14,0.026024223986193258
903,15,0.0062892047062248135
903,16,0.021776224329847133
903,17,0.07634974526427911
903,18,2.7578274197785356e-19
903,19,2.392604142987676e-11
903,20,2.2260846130386525e-08
903,21,0.0006480270703668927
903,22,0.00844369643023795
903,23,1.880356699523213e-05
903,24,0.01536449190271813
903,25,0.03208267703913194
903,26,0.001696361471525346
903,27,1.6362994123527985e-07
903,28,0.03777000329832274
903,29,0.004512913792731771
903,30,0.0018953419287545163
903,31,6.245621516864747e-05
903,32,2.831756465946331e-05
903,33,0.08855966675612222
903,34,0.012878407639317153
903,35,3.84572340207188e-06
903,36,4.930580210092688e-07
903,37,0.006093590286396123
903,38,0.04267766447862567
903,39,0.01725714935224251
904,0,0.07361130682046133
904,1,0.008894381350646756
904,2,0.017952047684246464
904,3,0.016958079502543306
904,4,0.0035163218315476348
904,5,0.022007348462164112
904,6,0.1280440198479173
904,7,0.03834069610430872
904,8,0.05245260352458913
904,9,0.0009228797569935315
904,10,0.001462882876503357
904,11,4.254038465328164e-07
904,12,0.010558007318016193
904,13,0.011846054389506533
904,14,0.008471611663612303
904,15,0.034011902630593616
904,16,0.014008318765687705
904,17,0.00020545768216668358
904,18,0.04224120168650816
904,19,1.8682631633666697e-36
904,20,6.758027846761548e-14
904,21,0.004408222948286017
904,22,6.8249912673942925e-15
904,23,1.1083118675792377e-09
904,24,0.004098109632614782
904,25,0.00212131690254146
904,26,5.128743485642731e-16
904,27,1.8107902495265484e-20
904,28,7.823688264909923e-06
904,29,0.00015965162712071627
904,30,0.016158865923767415
904,31,0.02223603938424686
904,32,0.0034298446409920164
904,33,0.0452343358330228
904,34,0.002352701353455742
904,35,6.260288803533777e-11
904,36,0.00047360139965250335
904,37,3.271251010860367e-23
904,38,0.0021044841130646603
904,39,0.08105532150513625
905,0,0.047967033632446164
905,1,0.013054919639063073
905,2,0.00047840987798922956
905,3,0.05302836077075002
905,4,5.546238698437809e-06
905,5,0.007703207389218564
905,6,0.31971713361640147
905,7,0.0005764156660431987
905,8,1.6403985204442687e-06
905,9,0.0025404713280889075
905,10,0.0014272191015522577
905,11,4.125061263544492e-07
905,12,0.020291143988054892
905,13,2.6942909307442975e-05
905,14,0.0022733461307809467
905,15,0.006190885306317137
905,16,4.6200237651329745e-05
905,17,0.04351141958215095
905,18,0.01315458878428567
905,19,9.289514779135968e-06
905,20,2.0248299072814642e-06
905,21,0.0001527703768738657
905,22,7.322709309097997e-14
905,23,2.4305185919307317e-06
905,24,1.0760747754148665e-05
905,25,0.029295001954789207
905,26,0.00014329680752605425
905,27,0.0003181676689645542
905,28,0.008823787743092648
905,29,9.67425752766466e-09
905,30,0.11183691299178458
905,31,3.95031879260065e-09
905,32,4.795740841591966e-05
905,33,0.0038605854683339655
905,34,0.01045962214114793
905,35,0.0074513091032543935
905,36,2.1894644951726864e-07
905,37,3.218799421408363e-07
905,38,2.468636706412622e-08
905,39,0.002120671157954079
906,0,0.043303195699272774
906,1,0.023866008761360857
906,2,0.010455230493187112
906,3,0.001978673502880944
906,4,6.103689437379646e-10
906,5,0.00019957588678275816
906,6,0.046901037427396666
906,7,0.015799307049133227
906,8,0.019934634500487006
906,9,0.003486866899967697
906,10,4.108471471209212e-06
906,11,5.9924386979839026e-05
906,12,0.008424879877693922
906,13,0.0599428892828082
906,14,0.002964776529784245
906,15,0.034842271240506616
906,16,0.00018766616180415757
906,17,0.021259482387843767
906,18,2.2209295404959467e-10
906,19,1.4356479228592674e-08
906,20,0.008277443937874426
906,21,2.1277145967846832e-13
906,22,2.6526099872892944e-15
906,23,1.5860795172729546e-22
906,24,0.10944229398082106
906,25,0.01072687186171776
906,26,0.00016695198596150258
906,27,1.2799442670240898e-05
906,28,0.0019698431377371396
906,29,0.0009988416067636496
906,30,0.030750658378629475
906,31,2.06826765376378e-09
906,32,0.0007583092887191445
906,33,0.03606080805492341
906,34,0.041981626979866564
906,35,0.001941085145230412
906,36,6.946764259510604e-16
906,37,2.071664958100623e-08
906,38,0.002770849563192428
906,39,0.028755522790920852
907,0,0.025335043626872458
907,1,0.06606482686548992
907,2,0.004299910570209919
907,3,0.024641810021597526
907,4,0.032311464459310324
907,5,0.019258504348331932
907,6,0.10575179090409012
907,7,0.0028046391058808586
907,8,0.00023272766560680945
907,9,5.161373825005564e-12
907,10,0.004945990451682555
907,11,0.0014563455981087886
907,12,0.0049042737162260305
907,13,0.034821091862121886
907,14,0.00019053896535878057
907,15,0.07025834274572432
907,16,0.004048417845511608
907,17,7.846292615879597e-05
907,18,1.589663990754429e-08
907,19,2.821651080590097e-16
907,20,3.2876440754257575e-12
907,21,0.0038597015384609166
907,22,0.002214456252335559
907,23,7.795866672836062e-07
907,24,0.034407312455984974
907,25,4.646838844349758e-06
907,26,2.7013858375442e-05
907,27,5.620474378696708e-05
907,28,0.003934909612403547
907,29,8.478467074214168e-13
907,30,0.08202918187500992
907,31,2.4172861329644065e-24
907,32,0.01667134798947348
907,33,0.0059822032378209515
907,34,0.08522613265374442
907,35,2.1287467333174982e-09
907,36,1.7896920249215139e-26
907,37,4.893095725171378e-20
907,38,0.0001072260988928509
907,39,0.10070165088928203
908,0,0.03549758774788031
908,1,0.012909832087842904
908,2,0.0004566741766118664
908,3,0.0001761356235491867
908,4,0.04678492230786616
908,5,0.03292452601828322
908,6,0.06319102889723158
908,7,0.0499727380281354
908,8,0.011756594509967948
908,9,1.6005946733820503e-05
908,10,0.022294923266027993
908,11,2.2423893408036204e-15
908,12,0.00017050706614349958
908,13,0.0002811135191549398
908,14,0.003083622627711595
908,15,0.0760907522903484
908,16,0.024478952077315454
908,17,0.008536777697343503
908,18,1.5634195384496922e-06
908,19,1.1972482163704244e-08
908,20,0.009278741487115267
908,21,0.02544140738720928
908,22,1.2461844985124446e-14
908,23,2.1171919993193905e-08
908,24,0.0013585660819218684
908,25,0.006930664215912125
908,26,1.830056676866503e-11
908,27,1.5026714665123131e-06
908,28,0.0050730210208032615
908,29,2.2645558872736166e-05
908,30,0.011376347639616613
908,31,2.1175490611196697e-13
908,32,0.0010068564201997662
908,33,0.13080739517894402
908,34,0.03308680577250153
908,35,0.0001548692988986878
908,36,3.002299541502553e-09
908,37,0.027656358461208275
908,38,0.0032570501212844413
908,39,0.03879636465205033
909,0,0.026268007087041814
909,1,0.08814210539380785
909,2,0.04191264457440893
909,3,0.010019262616025813
909,4,0.002489740016142416
909,5,0.016442353954895544
909,6,0.09545440914787291
909,7,0.0020924000954867447
909,8,0.03387689969224806
909,9,0.013154284566255982
909,10,0.00027552176106254294
909,11,0.00575129329896625
909,12,0.012000009504781651
909,13,1.5066702511078886e-07
909,14,0.019886674160658514
909,15,0.010636885361928607
909,16,0.03438825866742171
909,17,0.003479161241407976
909,18,0.00038408330333597387
909,19,2.6924936077895594e-11
909,20,0.031990344301628566
909,21,0.0011362372037943996
909,22,1.2856246339325942e-07
909,23,0.0011269765265701527
909,24,0.00020044238879603958
909,25,0.0015051966245016235
909,26,0.0008688208110050422
909,27,0.00016146954848280556
909,28,0.011615867092799229
909,29,3.158936398236647e-05
909,30,0.07076843273106581
909,31,1.6610388158768586e-08
909,32,0.007942078099590924
909,33,0.0636065688105378
